date,cpr1,cpr2,cpr3,cdr_pump,cdr_fan1,cdr_fan2,cdr_fan3,cp_in_pa,cp_in_temp,cp_ex_pa,cp_liq_temp,cp_ex_temp,cp_env_temp,fre3_fan1,fre1_fan1,fre2_fan1,fre3_fan2,fre1_fan2,fre2_fan2,pf_fan1&2,fre1_fan3,fre2_fan3,fre3_fan3,pf_fan3&4,fre3_fan4,fre1_fan4,fre2_fan4,fre1_fan5,pf_fan5&6,fre1_fan6,fre1_temp1,fre1_temp2,fre1_temp3,fre1_temp4,fre1_temp5,fre1_temp6,fre1_temp_avg,fre2_door1,fre2_door2,fre2_door3,fre2_temp1,fre2_temp2,fre2_temp3,fre2_temp4,fre2_temp_avg,fre3_temp1,fre3_temp2,fre3_temp3,fre3_temp4,fre3_temp_avg,OT,fre1_temp_up,fre1_temp_low,fre2_temp_up,fre2_temp_low,fre3_temp_up,fre3_temp_low
2023-10-26 06:00:00,0.0,14.285714285714286,39.285714285714285,0.5714285714285714,0.1428571428571428,0.0,0.0,0.6460628571428569,-16.085714285714285,11.556161428571428,0.3099999999999992,55.72857142857144,18.74714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,-19.27857142857143,-19.484285714285715,-19.107142857142858,-18.874285714285715,-18.94428571428572,-18.83142857142857,-19.086667142857145,0.0,0.0,0.0,-19.072857142857146,-18.92571428571429,-19.15142857142857,-18.61142857142857,-18.940357142857145,19.66857142857143,19.697142857142858,19.801428571428573,19.697142857142858,19.716071428571432,69.48571428571428,-18.0,-20.0,-18.0,-20.0,-1.0,-6.0
2023-10-26 07:00:00,46.42857142857143,57.142857142857146,14.285714285714286,0.5714285714285714,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.7321228571428569,-16.510714285714286,11.621517142857142,-1.1500000000000006,55.64142857142857,18.342857142857145,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.0,0.2857142857142857,-18.74,-19.062857142857144,-14.834285714285716,-20.30857142857143,-20.015714285714285,-20.18,-18.856904285714283,0.0,0.0,0.0,-19.69,-18.26428571428572,-18.397142857142857,-17.917142857142856,-18.56714285714286,19.607142857142858,19.665714285714284,19.737142857142857,19.665714285714284,19.668928571428573,124.94285714285714,-18.0,-20.0,-18.0,-20.0,-1.0,-6.0
2023-10-26 08:00:00,50.0,39.285714285714285,14.285714285714286,0.5714285714285714,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.9158742857142856,-17.725,11.857501428571428,-1.0314285714285722,56.1,18.15857142857143,0.0,0.7142857142857143,0.5714285714285714,0.0,0.7142857142857143,0.5714285714285714,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.0,0.7142857142857143,-19.25714285714286,-19.29,-15.14,-20.45,-19.54714285714286,-20.23,-18.986904285714285,0.0,0.0,0.0,-19.391428571428573,-18.81,-18.88,-18.804285714285715,-18.97142857142857,19.56428571428572,19.618571428571432,19.705714285714286,19.63,19.62964285714286,114.88571285714283,-18.0,-20.0,-18.0,-20.0,-1.0,-6.0
2023-10-26 09:00:00,60.71428571428572,28.571428571428573,21.428571428571427,0.8571428571428571,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.8631899999999998,-17.242857142857144,12.304284285714283,3.657142857142856,59.294285714285714,18.915714285714284,0.0,0.4285714285714285,0.8571428571428571,0.0,0.4285714285714285,0.8571428571428571,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.4285714285714285,0.0,0.4285714285714285,-19.17142857142857,-19.34857142857143,-16.94142857142857,-19.47,-19.014285714285712,-19.397142857142857,-18.890477142857144,0.0,0.1428571428571428,0.0,-18.21857142857143,-18.49571428571429,-18.517142857142854,-20.045714285714286,-18.819285714285712,19.552857142857142,19.58142857142857,19.677142857142854,19.587142857142855,19.599642857142857,125.71428714285716,-18.0,-20.0,-18.0,-20.0,-1.0,-6.0
2023-10-26 10:00:00,25.0,28.571428571428573,28.571428571428573,0.7142857142857143,0.4285714285714285,0.2857142857142857,0.0,0.7216242857142855,-16.64107142857143,12.340178571428572,4.077142857142856,57.69142857142857,20.35,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.2857142857142857,0.0,0.2857142857142857,-18.85,-19.382857142857144,-18.50142857142857,-19.071428571428573,-19.02857142857143,-19.12,-18.98881,0.0,0.1428571428571428,0.0,-19.02857142857143,-19.00142857142857,-19.22142857142857,-19.00857142857143,-19.06857142857143,19.52142857142857,19.555714285714288,19.66,19.55,19.571785714285717,105.14286142857142,-18.0,-20.0,-18.0,-20.0,-1.0,-6.0
2023-10-26 11:00:00,28.571428571428573,14.285714285714286,28.571428571428573,0.5714285714285714,0.4285714285714285,0.2857142857142857,0.0,0.8089985714285711,-16.248214285714287,12.02357,3.65,58.48571428571428,21.49,0.0,0.2857142857142857,0.4285714285714285,0.0,0.2857142857142857,0.4285714285714285,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.2857142857142857,0.0,0.2857142857142857,-18.70142857142857,-19.228571428571428,-18.552857142857142,-18.95,-18.914285714285715,-18.942857142857143,-18.88166571428571,0.0,0.1428571428571428,0.0,-18.978571428571428,-18.872857142857143,-18.76,-18.825714285714287,-18.85928571428571,19.48857142857143,19.55,19.64,19.55,19.557142857142853,86.88571285714285,-18.0,-20.0,-18.0,-20.0,-1.0,-6.0
2023-10-26 12:00:00,28.571428571428573,42.85714285714285,32.142857142857146,0.7142857142857143,0.4285714285714285,0.4285714285714285,0.0,0.7229371428571427,-16.37857142857143,12.07955142857143,0.1071428571428566,57.30142857142857,22.264285714285712,0.0,0.2857142857142857,0.5714285714285714,0.0,0.2857142857142857,0.5714285714285714,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.0,0.2857142857142857,-18.89428571428572,-19.448571428571427,-18.61,-19.08428571428572,-19.08428571428572,-19.141428571428573,-19.04499857142857,0.0,0.0,0.0,-18.85142857142857,-18.99428571428572,-19.051428571428573,-18.87857142857143,-18.943928571428568,19.485714285714288,19.545714285714286,19.65142857142857,19.545714285714286,19.557142857142857,107.19999857142857,-18.0,-20.0,-18.0,-20.0,-1.0,-6.0
2023-10-26 13:00:00,7.142857142857143,28.571428571428573,21.428571428571427,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.0,0.7081242857142857,-16.258928571428573,12.40607,5.741428571428571,58.90285714285714,22.73,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.0,0.2857142857142857,0.0,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.1428571428571428,-18.75857142857143,-19.368571428571432,-18.50142857142857,-18.965714285714284,-18.95,-19.071428571428573,-18.93595142857143,0.0,0.0,0.0,-18.942857142857143,-18.865714285714287,-19.11285714285714,-18.675714285714285,-18.89928571428572,19.51142857142857,19.55,19.66,19.55,19.567857142857143,84.65714285714284,-18.0,-20.0,-18.0,-20.0,-1.0,-6.0
2023-10-26 14:00:00,28.571428571428573,10.714285714285714,14.285714285714286,0.4285714285714285,0.2857142857142857,0.1428571428571428,0.0,0.7206885714285712,-15.778571428571428,11.797498571428571,0.978571428571428,58.347142857142856,23.08571428571429,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,-18.75142857142857,-19.285714285714285,-18.51,-19.02857142857143,-19.014285714285712,-19.11285714285714,-18.950475714285712,0.0,0.0,0.0,-18.874285714285715,-18.74,-19.00857142857143,-18.59857142857143,-18.80535714285714,19.55,19.564285714285717,19.677142857142854,19.56428571428572,19.58892857142857,78.28571428571426,-18.0,-20.0,-18.0,-20.0,-1.0,-6.0
2023-10-26 15:00:00,28.571428571428573,32.142857142857146,42.85714285714285,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.0,0.8159385714285712,-17.13214285714286,11.848391428571428,2.7628571428571425,56.737142857142864,23.141428571428573,0.0,0.4285714285714285,0.5714285714285714,0.0,0.4285714285714285,0.5714285714285714,0.1428571428571428,0.4285714285714285,0.5714285714285714,0.0,0.1428571428571428,0.0,0.4285714285714285,0.5714285714285714,0.4285714285714285,0.1428571428571428,0.4285714285714285,-18.76571428571429,-19.327142857142857,-18.481428571428573,-18.97142857142857,-18.94142857142857,-19.005714285714284,-18.91547428571429,0.0,0.1428571428571428,0.0,-19.25714285714286,-18.881428571428568,-18.97571428571428,-19.00857142857143,-19.03071428571429,19.575714285714287,19.61285714285714,19.72,19.61285714285714,19.630357142857143,116.00000142857142,-18.0,-20.0,-18.0,-20.0,-1.0,-6.0
